frame.time,http.host,ip.src
"Mar 17, 2015 07:15:25.438114000 UTC","pagead2.googlesyndication.com","192.168.0.51"
"Mar 17, 2015 07:15:25.670809000 UTC","pagead2.googlesyndication.com","192.168.0.51"
"Mar 17, 2015 07:15:31.367039000 UTC","trc.taboola.com","192.168.0.51"
"Mar 17, 2015 07:15:31.892892000 UTC","pagead2.googlesyndication.com","192.168.0.51"
"Mar 17, 2015 07:15:33.433087000 UTC","ads.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:15:33.760489000 UTC","pagead2.googlesyndication.com","192.168.0.51"
"Mar 17, 2015 07:15:33.866751000 UTC","ads.servebom.com","192.168.0.51"
"Mar 17, 2015 07:15:33.927938000 UTC","image2.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:15:33.928155000 UTC","image2.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:15:33.992572000 UTC","rt.legolas-media.com","192.168.0.51"
"Mar 17, 2015 07:15:34.011093000 UTC","rtb7.adscience.nl","192.168.0.51"
"Mar 17, 2015 07:15:34.050181000 UTC","image2.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:15:34.087654000 UTC","d.xp1.ru4.com","192.168.0.51"
"Mar 17, 2015 07:15:34.094248000 UTC","pagead2.googlesyndication.com","192.168.0.51"
"Mar 17, 2015 07:15:34.209418000 UTC","image2.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:15:35.919582000 UTC","image4.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:15:36.948249000 UTC","v4.moatads.com","192.168.0.51"
"Mar 17, 2015 07:15:49.078335000 UTC","pagead2.googlesyndication.com","192.168.0.51"
"Mar 17, 2015 07:16:03.875228000 UTC","ads.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:16:03.976930000 UTC","ads.servebom.com","192.168.0.51"
"Mar 17, 2015 07:16:06.032622000 UTC","image4.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:17:53.588096000 UTC","downloads.hipchat.com","192.168.0.51"
"Mar 17, 2015 07:17:56.523549000 UTC","i.ytimg.com","192.168.0.51"
"Mar 17, 2015 07:17:56.525390000 UTC","pbs.twimg.com","192.168.0.51"
"Mar 17, 2015 07:30:06.668095000 UTC","ad.doubleclick.net","192.168.0.51"
"Mar 17, 2015 07:30:06.817218000 UTC","s1.2mdn.net","192.168.0.51"
"Mar 17, 2015 07:48:48.632280000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:48.992505000 UTC","pagead2.googlesyndication.com","192.168.0.51"
"Mar 17, 2015 07:48:48.994685000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:49.169832000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:49.169832000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:49.173324000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:49.185289000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:49.209147000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:49.738219000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:49.739405000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:49.739405000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:49.947943000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:50.784596000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:50.875860000 UTC","fonts.googleapis.com","192.168.0.51"
"Mar 17, 2015 07:48:51.014564000 UTC","www.google-analytics.com","192.168.0.51"
"Mar 17, 2015 07:48:51.073153000 UTC","b.scorecardresearch.com","192.168.0.51"
"Mar 17, 2015 07:48:51.158017000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.233730000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:51.408093000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.409259000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.443624000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.582528000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.582528000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.582528000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.582528000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.582528000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.584441000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.587365000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.754229000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.755343000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.761461000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.761467000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.761469000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.762017000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.762837000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.818631000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.937086000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.937551000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.937755000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.937975000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.938407000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.944974000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:51.975000000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:52.119061000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.119266000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.120042000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.120048000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.120305000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.122774000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.144491000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:52.291986000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.294684000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.296161000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.296369000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.297867000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.300063000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.461137000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.467807000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.468308000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.468571000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.469689000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.604200000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 07:48:52.813222000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.819858000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.852806000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.960291000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:48:52.994223000 UTC","ads.incmd10.com","192.168.0.51"
"Mar 17, 2015 07:48:53.243803000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:48:53.360445000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:48:54.078966000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:48:54.137938000 UTC","ad.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:54.181593000 UTC","eu-u.openx.net","192.168.0.51"
"Mar 17, 2015 07:48:54.375146000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.381816000 UTC","pr-emea.ybp.yahoo.com","192.168.0.51"
"Mar 17, 2015 07:48:54.417921000 UTC","manatee2.grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:48:54.440087000 UTC","delivery.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.581661000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.641282000 UTC","cdn.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.662572000 UTC","cdn.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:54.739692000 UTC","cm.g.doubleclick.net","192.168.0.51"
"Mar 17, 2015 07:48:54.745348000 UTC","dsum.casalemedia.com","192.168.0.51"
"Mar 17, 2015 07:48:54.752768000 UTC","cm.g.doubleclick.net","192.168.0.51"
"Mar 17, 2015 07:48:54.756256000 UTC","ib.adnxs.com","192.168.0.51"
"Mar 17, 2015 07:48:54.756477000 UTC","pixel.rubiconproject.com","192.168.0.51"
"Mar 17, 2015 07:48:54.758071000 UTC","ib.adnxs.com","192.168.0.51"
"Mar 17, 2015 07:48:54.764642000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.767093000 UTC","r.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:54.768711000 UTC","d.audienceiq.com","192.168.0.51"
"Mar 17, 2015 07:48:54.771198000 UTC","d.audienceiq.com","192.168.0.51"
"Mar 17, 2015 07:48:54.778989000 UTC","cdn.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.780662000 UTC","image2.pubmatic.com","192.168.0.51"
"Mar 17, 2015 07:48:54.781141000 UTC","sync.mathtag.com","192.168.0.51"
"Mar 17, 2015 07:48:54.821690000 UTC","r.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:54.836358000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.844088000 UTC","rtd.tubemogul.com","192.168.0.51"
"Mar 17, 2015 07:48:54.844864000 UTC","tags.bluekai.com","192.168.0.51"
"Mar 17, 2015 07:48:54.867308000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.870566000 UTC","cdn.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.870784000 UTC","cdn.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.885372000 UTC","us-u.openx.net","192.168.0.51"
"Mar 17, 2015 07:48:54.896060000 UTC","ads.yahoo.com","192.168.0.51"
"Mar 17, 2015 07:48:54.904284000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.935907000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:54.962596000 UTC","bh.contextweb.com","192.168.0.51"
"Mar 17, 2015 07:48:54.977160000 UTC","ads.yahoo.com","192.168.0.51"
"Mar 17, 2015 07:48:55.043271000 UTC","sync.adap.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.048231000 UTC","r.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.054815000 UTC","ad.afy11.net","192.168.0.51"
"Mar 17, 2015 07:48:55.056619000 UTC","rtb-csync.smartadserver.com","192.168.0.51"
"Mar 17, 2015 07:48:55.058270000 UTC","sync.adap.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.084641000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.084649000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.084987000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.089255000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.090222000 UTC","ce.lijit.com","192.168.0.51"
"Mar 17, 2015 07:48:55.091311000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.093693000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.136383000 UTC","pix.btrll.com","192.168.0.51"
"Mar 17, 2015 07:48:55.150287000 UTC","pixel.tapad.com","192.168.0.51"
"Mar 17, 2015 07:48:55.153808000 UTC","sync.search.spotxchange.com","192.168.0.51"
"Mar 17, 2015 07:48:55.167219000 UTC","ums.adtechus.com","192.168.0.51"
"Mar 17, 2015 07:48:55.202968000 UTC","t4.liverail.com","192.168.0.51"
"Mar 17, 2015 07:48:55.210585000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.215964000 UTC","z.on.aol.com","192.168.0.51"
"Mar 17, 2015 07:48:55.225799000 UTC","e.nexac.com","192.168.0.51"
"Mar 17, 2015 07:48:55.235610000 UTC","p.adsymptotic.com","192.168.0.51"
"Mar 17, 2015 07:48:55.252003000 UTC","tacoda.at.atwola.com","192.168.0.51"
"Mar 17, 2015 07:48:55.253011000 UTC","s.thebrighttag.com","192.168.0.51"
"Mar 17, 2015 07:48:55.255006000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.259994000 UTC","p.univide.com","192.168.0.51"
"Mar 17, 2015 07:48:55.271980000 UTC","dpm.demdex.net","192.168.0.51"
"Mar 17, 2015 07:48:55.271986000 UTC","dpm.demdex.net","192.168.0.51"
"Mar 17, 2015 07:48:55.272229000 UTC","search.spotxchange.com","192.168.0.51"
"Mar 17, 2015 07:48:55.272230000 UTC","r.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.280746000 UTC","d.agkn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.329187000 UTC","r.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.371266000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.407582000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.427239000 UTC","e.nexac.com","192.168.0.51"
"Mar 17, 2015 07:48:55.461449000 UTC","cdn.spotxchange.com","192.168.0.51"
"Mar 17, 2015 07:48:55.462834000 UTC","vox-static.liverail.com","192.168.0.51"
"Mar 17, 2015 07:48:55.470668000 UTC","s.thebrighttag.com","192.168.0.51"
"Mar 17, 2015 07:48:55.491323000 UTC","r.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:55.492239000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.492607000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.492610000 UTC","sync.adaptv.advertising.com","192.168.0.51"
"Mar 17, 2015 07:48:55.493131000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.494366000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.494424000 UTC","sync.adaptv.advertising.com","192.168.0.51"
"Mar 17, 2015 07:48:55.574099000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:55.626187000 UTC","d.turn.com","192.168.0.51"
"Mar 17, 2015 07:48:58.115284000 UTC","cdn.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:48:58.307818000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:01.489536000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:01.661979000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:49:02.072837000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:03.633365000 UTC","www.google-analytics.com","192.168.0.51"
"Mar 17, 2015 07:49:03.634257000 UTC","b.scorecardresearch.com","192.168.0.51"
"Mar 17, 2015 07:49:03.643642000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:03.817116000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:03.819558000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:03.822217000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:03.822246000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:03.866039000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:04.284670000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:04.315244000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 07:49:04.663968000 UTC","delivery.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:04.703200000 UTC","google.com","192.168.0.51"
"Mar 17, 2015 07:49:04.809777000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:04.810629000 UTC","cdn.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:04.838418000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:04.966673000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:04.967027000 UTC","search.spotxchange.com","192.168.0.51"
"Mar 17, 2015 07:49:05.300208000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:05.521643000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:05.522642000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:05.523249000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:05.559960000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:05.826849000 UTC","grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:49:05.841077000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:05.970821000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:06.430141000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:49:07.366641000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:09.277577000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 07:49:09.813532000 UTC","ads.incmd10.com","192.168.0.51"
"Mar 17, 2015 07:49:10.055814000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:10.184275000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:10.415152000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:11.092898000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:11.093553000 UTC","eu-u.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:11.146753000 UTC","ox-d.rocketadserver.com","192.168.0.51"
"Mar 17, 2015 07:49:11.203965000 UTC","ox-d.rocketadserver.com","192.168.0.51"
"Mar 17, 2015 07:49:11.263346000 UTC","p.rfihub.com","192.168.0.51"
"Mar 17, 2015 07:49:12.454765000 UTC","us-u.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:12.455729000 UTC","u.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:13.063118000 UTC","ox-d.rocketadserver.com","192.168.0.51"
"Mar 17, 2015 07:49:13.194490000 UTC","ox-d.rocketadserver.com","192.168.0.51"
"Mar 17, 2015 07:49:13.205255000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:13.205855000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:13.207018000 UTC","delivery.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:13.260299000 UTC","ad.zanox.com","192.168.0.51"
"Mar 17, 2015 07:49:13.406389000 UTC","mkt.spacebroker.net","192.168.0.51"
"Mar 17, 2015 07:49:13.419045000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:13.419565000 UTC","cdn.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:13.584335000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:13.584715000 UTC","search.spotxchange.com","192.168.0.51"
"Mar 17, 2015 07:49:13.587922000 UTC","static.se.groupon-content.net","192.168.0.51"
"Mar 17, 2015 07:49:15.787753000 UTC","mkt.spacebroker.net","192.168.0.51"
"Mar 17, 2015 07:49:16.285854000 UTC","trk.vidible.tv","192.168.0.51"
"Mar 17, 2015 07:49:16.918277000 UTC","ad.zanox.com","192.168.0.51"
"Mar 17, 2015 07:49:17.406811000 UTC","shopping.groupon.se","192.168.0.51"
"Mar 17, 2015 07:49:17.570620000 UTC","www.groupon.se","192.168.0.51"
"Mar 17, 2015 07:49:19.956899000 UTC","www.mozilla.org","192.168.0.51"
"Mar 17, 2015 07:49:22.676067000 UTC","loadus.exelator.com","192.168.0.51"
"Mar 17, 2015 07:49:23.383304000 UTC","www.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:24.854090000 UTC","wwwimages.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:24.854093000 UTC","wwwimages.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:24.861840000 UTC","assets.adobedtm.com","192.168.0.51"
"Mar 17, 2015 07:49:24.861843000 UTC","use.typekit.com","192.168.0.51"
"Mar 17, 2015 07:49:25.766313000 UTC","assets.adobedtm.com","192.168.0.51"
"Mar 17, 2015 07:49:25.770007000 UTC","assets.adobedtm.com","192.168.0.51"
"Mar 17, 2015 07:49:26.045055000 UTC","assets.adobedtm.com","192.168.0.51"
"Mar 17, 2015 07:49:26.922400000 UTC","cdn.tt.omtrdc.net","192.168.0.51"
"Mar 17, 2015 07:49:28.277150000 UTC","use.typekit.com","192.168.0.51"
"Mar 17, 2015 07:49:28.370671000 UTC","stats.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:30.731080000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.731089000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.731091000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.731333000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.731342000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.903415000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.903989000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.905549000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:30.983439000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:31.605051000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:31.782256000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:31.782274000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:31.786975000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:31.789449000 UTC","static-a.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:32.435557000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:32.484766000 UTC","images.gs-cdn.net","192.168.0.51"
"Mar 17, 2015 07:49:35.689528000 UTC","ads-grooveshark.com","192.168.0.51"
"Mar 17, 2015 07:49:36.076166000 UTC","crtl.aimatch.com","192.168.0.51"
"Mar 17, 2015 07:49:36.279876000 UTC","ads.incmd10.com","192.168.0.51"
"Mar 17, 2015 07:49:36.476473000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:36.593619000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:36.724587000 UTC","stats.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:36.725154000 UTC","dpm.demdex.net","192.168.0.51"
"Mar 17, 2015 07:49:36.725155000 UTC","dpm.demdex.net","192.168.0.51"
"Mar 17, 2015 07:49:36.754867000 UTC","p.typekit.net","192.168.0.51"
"Mar 17, 2015 07:49:36.779634000 UTC","stats.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:36.784614000 UTC","adobe.tt.omtrdc.net","192.168.0.51"
"Mar 17, 2015 07:49:36.845696000 UTC","adobe.tt.omtrdc.net","192.168.0.51"
"Mar 17, 2015 07:49:36.983311000 UTC","wwwimages.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:37.159989000 UTC","wwwimages.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:37.183881000 UTC","eu-u.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:37.185774000 UTC","uk-ads.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:37.193707000 UTC","ox-d.rocketadserver.com","192.168.0.51"
"Mar 17, 2015 07:49:37.194806000 UTC","wwwimages.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:37.293145000 UTC","sync.mathtag.com","192.168.0.51"
"Mar 17, 2015 07:49:37.334735000 UTC","wwwimages.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:37.335252000 UTC","wwwimages.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:37.350418000 UTC","ox-d.rocketadserver.com","192.168.0.51"
"Mar 17, 2015 07:49:37.431123000 UTC","eu-u.openx.net","192.168.0.51"
"Mar 17, 2015 07:49:37.644827000 UTC","ban.circleperformance.net","192.168.0.51"
"Mar 17, 2015 07:49:38.178531000 UTC","ban.circleperformance.net","192.168.0.51"
"Mar 17, 2015 07:49:38.182546000 UTC","ban.circleperformance.net","192.168.0.51"
"Mar 17, 2015 07:49:38.187515000 UTC","ban.circleperformance.net","192.168.0.51"
"Mar 17, 2015 07:49:38.187525000 UTC","ban.circleperformance.net","192.168.0.51"
"Mar 17, 2015 07:49:38.188287000 UTC","ban.circleperformance.net","192.168.0.51"
"Mar 17, 2015 07:49:38.253121000 UTC","ban.circleperformance.net","192.168.0.51"
"Mar 17, 2015 07:49:38.408777000 UTC","adobe.tt.omtrdc.net","192.168.0.51"
"Mar 17, 2015 07:49:38.484980000 UTC","www.adobe.com","192.168.0.51"
"Mar 17, 2015 07:49:38.487922000 UTC","assets.adobedtm.com","192.168.0.51"
